id,name,followers,popularity,genres,spotify_url,pictureURL
0Qnx1MPnHYt3jJCYrRFVwX,Greyson Chance,480526.0,49.0,,https://open.spotify.com/artist/0Qnx1MPnHYt3jJCYrRFVwX,https://i.scdn.co/image/ab6761610000e5eb92fc94e0834400684c447ca4
4x2dSjOKPB7f2S5moqNGtV,PIH,85165.0,41.0,,https://open.spotify.com/artist/4x2dSjOKPB7f2S5moqNGtV,https://i.scdn.co/image/ab6761610000e5eb03d96a6d5c47f6a1352f2ab1
7GhebLBMgszGbtbmjq4HHB,Massacration,133042.0,37.0,brazilian rock,https://open.spotify.com/artist/7GhebLBMgszGbtbmjq4HHB,https://i.scdn.co/image/ab6761610000e5ebb91d2194b5672661ee7536f4
7x6XYw3yCC67Pizi4o0wvZ,Sergio Dalma,826350.0,56.0,,https://open.spotify.com/artist/7x6XYw3yCC67Pizi4o0wvZ,https://i.scdn.co/image/ab6761610000e5eb7ecbbf8aa9509e544381e2f9
4NJhFmfw43RLBLjQvxDuRS,O. Children,5731164.0,76.0,"classical, requiem, opera, classical piano, chamber music",https://open.spotify.com/artist/4NJhFmfw43RLBLjQvxDuRS,https://i.scdn.co/image/ab6761610000e5eb7fa9108c6dadb8c3ec21da88
6JNFQmQTsHSQZSlBbYveV2,BiopsyhoZ,3451.0,12.0,"industrial metal, industrial",https://open.spotify.com/artist/6JNFQmQTsHSQZSlBbYveV2,https://i.scdn.co/image/ab6761610000e5ebb7588d0b39818b8c81ba5fe1
46K14JAfAHpxTSkb6KkFfN,jugi,64420.0,54.0,neoperreo,https://open.spotify.com/artist/46K14JAfAHpxTSkb6KkFfN,https://i.scdn.co/image/ab6761610000e5ebd158552d83b58a7d1b47312a
3bF4jXoSkRMUPS0knl4XSm,ППП,44.0,0.0,,https://open.spotify.com/artist/3bF4jXoSkRMUPS0knl4XSm,https://i.scdn.co/image/ab67616d0000b273e17ee556ebcaf7a2f37644e3
0kWvOpQFqV4i9klPSL4DGx,Chaoskinder,567.0,6.0,"cold wave, deathrock, darkwave, ebm",https://open.spotify.com/artist/0kWvOpQFqV4i9klPSL4DGx,https://i.scdn.co/image/ab6761610000e5eb98dc99b4ed0b781e5c33c306
5SKhDwEEvpEK3BezD2HBUn,Alexander V.Mogilco,1.0,0.0,,https://open.spotify.com/artist/5SKhDwEEvpEK3BezD2HBUn,
2ueoLVCXQ948OfhVvAy3Nn,Perfume Genius,407467.0,58.0,"art pop, chamber pop",https://open.spotify.com/artist/2ueoLVCXQ948OfhVvAy3Nn,https://i.scdn.co/image/ab6761610000e5ebd9ab607b9fa17351b50d5e91
1oOTUMbydEi6ogss5Klsom,Maria Cecília & Rodolfo,2010669.0,46.0,"sertanejo universitário, sertanejo",https://open.spotify.com/artist/1oOTUMbydEi6ogss5Klsom,https://i.scdn.co/image/ab6761610000e5eb3ab5084275f2983d10441ae7
5fN7QZumpTbySswZyiWKXn,Papercuts,18161.0,25.0,"shoegaze, dream pop",https://open.spotify.com/artist/5fN7QZumpTbySswZyiWKXn,https://i.scdn.co/image/ab6761610000e5eb5caa96ffe89f0073687acb2e
2kXKa3aAFngGz2P4GjG5w2,SC,2540044.0,73.0,pop urbaine,https://open.spotify.com/artist/2kXKa3aAFngGz2P4GjG5w2,https://i.scdn.co/image/ab6761610000e5ebcbdc659419a9f684e547164e
5qBZETtyzfYnXOobDXbmcD,Danny Elfman,465341.0,61.0,soundtrack,https://open.spotify.com/artist/5qBZETtyzfYnXOobDXbmcD,https://i.scdn.co/image/ab6761610000e5ebf741706530dbd36d43078b98
2XzXLjXRSeFtsic4ieyLJy,Wilbur himself,1313093.0,52.0,,https://open.spotify.com/artist/2XzXLjXRSeFtsic4ieyLJy,https://i.scdn.co/image/ab67616d0000b2730c49b83c7df5d4f240b80678
3iX7b5qlJgFicbpktxdJKZ,The Fall of Boss Koala,724.0,4.0,"screamo, emocore, midwest emo",https://open.spotify.com/artist/3iX7b5qlJgFicbpktxdJKZ,https://i.scdn.co/image/ab67616d0000b273582bb82a502920def6e71a0d
1rKFeRryEci6cxNkdvHzNr,Darin,182586.0,54.0,,https://open.spotify.com/artist/1rKFeRryEci6cxNkdvHzNr,https://i.scdn.co/image/ab6761610000e5eb6c60e0da2d006c2543fe81fb
5dMPhj9s9v91MpdGNpInLy,Moğollar,225799.0,38.0,"anatolian rock, oyun havasi",https://open.spotify.com/artist/5dMPhj9s9v91MpdGNpInLy,https://i.scdn.co/image/ab6761610000e5ebad25414e3cb35f550f712bc2
27M9shmwhIjRo7WntpT9Rp,Frank Turner,380592.0,54.0,"folk punk, acoustic rock",https://open.spotify.com/artist/27M9shmwhIjRo7WntpT9Rp,https://i.scdn.co/image/ab6761610000e5eb15bc846cba5e7daed061cb0c
01LMQqIUwK08rW4L9pevlH,Dead Leaf Echo,4383.0,8.0,"shoegaze, dream pop, slowcore",https://open.spotify.com/artist/01LMQqIUwK08rW4L9pevlH,https://i.scdn.co/image/ab6761610000e5ebd4ec2e24caca7fdee83ff6dd
31GFg2x20JkksUlQxN9BMe,Monkey3,39480.0,29.0,"stoner rock, space rock, psychedelic rock, sludge metal, post-rock, progressive rock",https://open.spotify.com/artist/31GFg2x20JkksUlQxN9BMe,https://i.scdn.co/image/ab6761610000e5ebb3504e78a377f9bff38e1793
2VS0tRcCbiMkelzGoZo9XP,The Lucksmiths,10614.0,23.0,"jangle pop, indie pop",https://open.spotify.com/artist/2VS0tRcCbiMkelzGoZo9XP,https://i.scdn.co/image/34ebf6a322e0f601e7a29475dea41297d2eac187
0WBGzfkSGQ7Pn6kKAIUi5s,Human Blue,1800.0,9.0,"psytrance, progressive trance, trance",https://open.spotify.com/artist/0WBGzfkSGQ7Pn6kKAIUi5s,https://i.scdn.co/image/ab6761610000e5eb81c420c8be26c94bcfa10196
3L3FDQpQskFnHiISPYHmBo,Integrity,46554.0,32.0,"hardcore, hardcore punk, metalcore",https://open.spotify.com/artist/3L3FDQpQskFnHiISPYHmBo,https://i.scdn.co/image/ab6761610000e5ebfd74b33526ef5de6652a9610
2uD2ocmtGq7aEsiqeTtTsa,Barış Güney,4705.0,9.0,,https://open.spotify.com/artist/2uD2ocmtGq7aEsiqeTtTsa,https://i.scdn.co/image/ab6761610000e5eb1db109a8e77d1d063fa0aacd
7jprx8lPHYsj3CP4J8MyhU,Типси Тип,39645.0,38.0,,https://open.spotify.com/artist/7jprx8lPHYsj3CP4J8MyhU,https://i.scdn.co/image/ab67616d0000b2734ec303f297f2b5f713f5ab76
4TWakky73eazyiEiZm305p,Family Fantastic,72.0,0.0,,https://open.spotify.com/artist/4TWakky73eazyiEiZm305p,
2pH3wEn4eYlMMIIQyKPbVR,DragonForce,1170054.0,59.0,"power metal, speed metal, metal, melodic metal, symphonic metal",https://open.spotify.com/artist/2pH3wEn4eYlMMIIQyKPbVR,https://i.scdn.co/image/ab6761610000e5eb2c0d92dae9b4af4c8a565c3b
2T8rmKa2k1uot2okGULagY,Coalesce,23376.0,23.0,"metalcore, hardcore, grindcore, sludge metal, hardcore punk",https://open.spotify.com/artist/2T8rmKa2k1uot2okGULagY,https://i.scdn.co/image/ab6761610000e5ebf68e72004f20579cc2a64108
2R0aI6i6O6JFvWA1GWCsrG,Mesa Verde,647.0,4.0,"screamo, emocore",https://open.spotify.com/artist/2R0aI6i6O6JFvWA1GWCsrG,https://i.scdn.co/image/ab67616d0000b273a4e90677636f879e2d0f9da2
0woPP4aoXH17kAKggWIYzA,Get Far,12875.0,45.0,,https://open.spotify.com/artist/0woPP4aoXH17kAKggWIYzA,https://i.scdn.co/image/ab6761610000e5eb3da352c105503f69accf50e5
2oWDQrglAlDdQN4pRlS1Jo,Ray Romano,109.0,1.0,comedy,https://open.spotify.com/artist/2oWDQrglAlDdQN4pRlS1Jo,
5ImhhHipsVekTFfTPSSFgl,Keith Fullerton Whitman,8333.0,16.0,"ambient, drone, avant-garde",https://open.spotify.com/artist/5ImhhHipsVekTFfTPSSFgl,https://i.scdn.co/image/ab6761610000e5eb4be7ca3c7a74ba8b153b780d
1hqcycgAMdUaZtAVpHwGVT,Claudia Albuquerque,66.0,0.0,,https://open.spotify.com/artist/1hqcycgAMdUaZtAVpHwGVT,https://i.scdn.co/image/ab6761610000e5eb41617976583ee3aa9e89e1cb
2lbkXLlMyaHxra7bczgRqU,Matt Braunger and Matt Dwyer,2267.0,24.0,jazz,https://open.spotify.com/artist/2lbkXLlMyaHxra7bczgRqU,https://i.scdn.co/image/ab67616d0000b273cb56e2cd7929af5623bb7170
1fBCIkoPOPCDLUxGuWNvyo,Poison,3432265.0,64.0,"glam metal, glam rock",https://open.spotify.com/artist/1fBCIkoPOPCDLUxGuWNvyo,https://i.scdn.co/image/70ed0b201cafa20fc3e3cb30a916f91adbb604ed
3t83f2J04dRWOpNBe9GTfs,Vivian Green,455755.0,38.0,"neo soul, smooth r&b, quiet storm",https://open.spotify.com/artist/3t83f2J04dRWOpNBe9GTfs,https://i.scdn.co/image/ab6761610000e5eb7eea1912b572534b0020e317
5vzJRICN1EYw1evNQ55Ttl,Rickolus,1564.0,4.0,,https://open.spotify.com/artist/5vzJRICN1EYw1evNQ55Ttl,https://i.scdn.co/image/ab6761610000e5ebea9e33ea0ec3288d797fca33
2Rjc6yThK4bYey9m7PaPFs,talons',1499.0,12.0,"slowcore, indie folk",https://open.spotify.com/artist/2Rjc6yThK4bYey9m7PaPFs,https://i.scdn.co/image/ab6761610000e5ebabaab7086f2119ca3d81ec44
6iKiDPed4LAQEcPZpvf00m,Maria Taylor,18354.0,39.0,,https://open.spotify.com/artist/6iKiDPed4LAQEcPZpvf00m,https://i.scdn.co/image/ab6761610000e5ebe7758b4b89fceabd62b810c2
1vhgRrUWHZu5rl3HLcQVUz,John Lyons Band,1604.0,1.0,"blues rock, modern blues",https://open.spotify.com/artist/1vhgRrUWHZu5rl3HLcQVUz,https://i.scdn.co/image/ab67616d0000b273c5695f62b2c68107605e30aa
3ObnkOSF8KZ9405ZPJtwbB,אביתר בנאי,288566.0,53.0,mizrahi,https://open.spotify.com/artist/3ObnkOSF8KZ9405ZPJtwbB,https://i.scdn.co/image/ab6761610000e5eb6cd122c446d4fe6176c0b969
5P6XNi1r4QRmhacZ14sGw4,Rychu Peja SoLUfka,86600.0,38.0,,https://open.spotify.com/artist/5P6XNi1r4QRmhacZ14sGw4,https://i.scdn.co/image/ab6761610000e5ebf5f64797dee7353bd8ecfc7d
711MCceyCBcFnzjGY4Q7Un,AC,30791590.0,82.0,"rock, hard rock, classic rock, rock and roll",https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un,https://i.scdn.co/image/ab6761610000e5ebc4c77549095c86acb4e77b37
5ffMSKGQRhetAjBjEgkRun,DJ Mehdi,80939.0,44.0,french house,https://open.spotify.com/artist/5ffMSKGQRhetAjBjEgkRun,https://i.scdn.co/image/ab6761610000e5ebfcc8b260128b0fadcae9dae0
7rwI5cbw9cUKFVul2rZMiZ,Jane Monheit,78563.0,41.0,"vocal jazz, jazz",https://open.spotify.com/artist/7rwI5cbw9cUKFVul2rZMiZ,https://i.scdn.co/image/ab6761610000e5ebf94674516c58f061f8978190
3fYzM1BXrVtmgdv6Cal3tg,Morten Harket/Earth Affair,558.0,39.0,,https://open.spotify.com/artist/3fYzM1BXrVtmgdv6Cal3tg,https://i.scdn.co/image/ab6761610000e5eb27be8e5371f43169f2c4850d
6WCTfR8dIuTqWrFrzt2yl0,Arka Satana,44401.0,57.0,,https://open.spotify.com/artist/6WCTfR8dIuTqWrFrzt2yl0,https://i.scdn.co/image/ab6761610000e5eb420664f66dec02c06949d8b0
4APnCNlupzw0eNxRIjSM45,Bloodsimple,60930.0,36.0,"groove metal, nu metal",https://open.spotify.com/artist/4APnCNlupzw0eNxRIjSM45,https://i.scdn.co/image/8496588e40bdbb6cdb0991aee84d449f63770e7f
3PeQ0TerI3M64r2cAR46wn,Éowyn,20165.0,18.0,"christian rock, chinese rock, christian alternative rock",https://open.spotify.com/artist/3PeQ0TerI3M64r2cAR46wn,https://i.scdn.co/image/ab67616d0000b2738e2e55519c82a5dbca64ca58
1TbYupFfyThVOE79skyzxo,The Peacocks,15694.0,26.0,"psychobilly, rockabilly, punk",https://open.spotify.com/artist/1TbYupFfyThVOE79skyzxo,https://i.scdn.co/image/ab6761610000e5eb675995a3f5325a47aa9d8ced
6rY1h3kpqbTquyR3qYWo08,Мумий Тролль,309139.0,48.0,,https://open.spotify.com/artist/6rY1h3kpqbTquyR3qYWo08,https://i.scdn.co/image/ab6761610000e5eb41355373ffcfbc70ae08fed6
3NI7HBKkveI82urujEYkHX,Flint Glass,2699.0,7.0,"dark ambient, idm, drone, industrial",https://open.spotify.com/artist/3NI7HBKkveI82urujEYkHX,https://i.scdn.co/image/ab6761610000e5eb7e8a00f8a63eddb172fca526
3myGJ6G9jGobuKcNvu0ZDi,The Glamour Manifesto,1712.0,4.0,,https://open.spotify.com/artist/3myGJ6G9jGobuKcNvu0ZDi,https://i.scdn.co/image/ab6761610000e5eb47c092b5e1986007c31db9fd
2QwJQuBekTA4qF7N7uLHDP,Veruca Salt,304483.0,47.0,grunge,https://open.spotify.com/artist/2QwJQuBekTA4qF7N7uLHDP,https://i.scdn.co/image/7947f9c222f4f941306b27cf4c7a6b2033f80453
56n1NeXsTOOxjX3Z4lVMTJ,Skold vs. KMFDM,722118.0,61.0,,https://open.spotify.com/artist/56n1NeXsTOOxjX3Z4lVMTJ,https://i.scdn.co/image/ab6761610000e5eb3ab473e158510f75261428bf
44UIUIvJMwH7jIsrFIPO7J,Ольга Арефьева и Ковчег,6943.0,18.0,,https://open.spotify.com/artist/44UIUIvJMwH7jIsrFIPO7J,https://i.scdn.co/image/ab6761610000e5eb9c42885d3e85e310706d71bf
22dFwJoRBV51ue5TGnC7Dt,SMS,1758227.0,76.0,drill,https://open.spotify.com/artist/22dFwJoRBV51ue5TGnC7Dt,https://i.scdn.co/image/ab6761610000e5eb807f22297ee3cb75dff9370e
5s9k2xvG5PGXdKS7bwKx6B,Upcdowncleftcrightcabc+start,214.0,38.0,,https://open.spotify.com/artist/5s9k2xvG5PGXdKS7bwKx6B,https://i.scdn.co/image/ab67616d0000b2732c80df41b6aa24a558e297b3
1A3dFCPF68vh5lyxzBqLUH,Nxzero,932998.0,59.0,"brazilian rock, emocore, emo, brazilian pop",https://open.spotify.com/artist/1A3dFCPF68vh5lyxzBqLUH,https://i.scdn.co/image/ab6761610000e5eb26af884ba5e1ccc77d1a4ba4
4ASi5kEk2M1UxZxalH1Pme,Ecos Falsos,2890.0,3.0,brazilian rock,https://open.spotify.com/artist/4ASi5kEk2M1UxZxalH1Pme,https://i.scdn.co/image/ab6761610000e5eb5e0d34da3a4feb61ebd4a47d
1KNXft7nnRQj82sENi7WGN,Sohodolls,218189.0,56.0,,https://open.spotify.com/artist/1KNXft7nnRQj82sENi7WGN,https://i.scdn.co/image/ab6761610000e5eb33647a45b63cb38cfc1482fc
4DwhNqibDIsxIamSxWb7tQ,Gotthard,129500.0,46.0,"album rock, arena rock, hard rock",https://open.spotify.com/artist/4DwhNqibDIsxIamSxWb7tQ,https://i.scdn.co/image/ab6761610000e5ebac61c98dc397452ae50bdb29
1BSXtdFlVDUOS6g1T3tmME,We Are the In Crowd,190030.0,39.0,"pop punk, emo pop",https://open.spotify.com/artist/1BSXtdFlVDUOS6g1T3tmME,https://i.scdn.co/image/ab6761610000e5eb72c6cb973d0f5553458a9084
0uUNzXylqsZdmFDwdxaP1V,B.J. Thomas,253628.0,52.0,,https://open.spotify.com/artist/0uUNzXylqsZdmFDwdxaP1V,https://i.scdn.co/image/90e52266d0463ef6215a393d55c4c8604c957d36
5R3NywPPOyhLfdvutgg0me,Los Abuelos de la Nada,829881.0,62.0,"argentine rock, latin rock, rock en español",https://open.spotify.com/artist/5R3NywPPOyhLfdvutgg0me,https://i.scdn.co/image/ab6761610000e5eb8f1b0552958857772686f221
5I4eibDkC7gg0hmczTZuND,Mando Diao,327528.0,55.0,swedish ballads,https://open.spotify.com/artist/5I4eibDkC7gg0hmczTZuND,https://i.scdn.co/image/ab6761610000e5ebed2b66ca7ed6089f31ed951a
4S3XJRZ2bToEYIH1slOdl5,Ólöf Arnalds,23640.0,31.0,,https://open.spotify.com/artist/4S3XJRZ2bToEYIH1slOdl5,https://i.scdn.co/image/f938ce99c8f39cfc01a4aab177519535654cb5e8
0CCiLDElgEGUYGUEfGWDrv,Children of the Corn,3829.0,20.0,,https://open.spotify.com/artist/0CCiLDElgEGUYGUEfGWDrv,https://i.scdn.co/image/ab67616d0000b2732bff5d65724d402e16845204
34SgyDEDqVlahIQRDttgCn,Joe Crepúsculo,35692.0,37.0,latin indie,https://open.spotify.com/artist/34SgyDEDqVlahIQRDttgCn,https://i.scdn.co/image/ab6761610000e5eb6b22fb1a467d7a4de424be1c
54MgQYO6n89kYyykYpYwzJ,Lorena Simpson,30623.0,36.0,tribal house,https://open.spotify.com/artist/54MgQYO6n89kYyykYpYwzJ,https://i.scdn.co/image/ab6761610000e5ebe86ca160bf13d3b6ab448a18
7de3eunuDjvcwRudXnJEXr,Cardopusher,8372.0,17.0,"ebm, breakcore, acid house, acid techno",https://open.spotify.com/artist/7de3eunuDjvcwRudXnJEXr,https://i.scdn.co/image/ab6761610000e5ebf76df523378dfdd56005cddb
0yqupKw0GMDWXHpsxCPysY,GBH,131767.0,37.0,"punk, hardcore punk, skate punk, hardcore",https://open.spotify.com/artist/0yqupKw0GMDWXHpsxCPysY,https://i.scdn.co/image/ab6761610000e5eb98a8c6f2e50aed6bc8509450
1yQ8S4xdGOGbUcpaPR6hCM,Straight No Chaser,182410.0,42.0,christmas,https://open.spotify.com/artist/1yQ8S4xdGOGbUcpaPR6hCM,https://i.scdn.co/image/ab6761610000e5eb746f6df1bea34fcee5e8de01
67ziIz0VtPvZ1rfGpXq1G1,Fatale,0.0,4.0,,https://open.spotify.com/artist/67ziIz0VtPvZ1rfGpXq1G1,
6WYkr1SJofUO79alKPjop0,Curve,44812.0,29.0,"shoegaze, dream pop, electronic rock",https://open.spotify.com/artist/6WYkr1SJofUO79alKPjop0,https://i.scdn.co/image/e4c0849f33e49989dc29ad31940411870a5491a4
46PqexcuFAphFVDvw3V2BZ,Groovie Ghoulies,16391.0,26.0,"psychobilly, punk, pop punk",https://open.spotify.com/artist/46PqexcuFAphFVDvw3V2BZ,https://i.scdn.co/image/e4fdee861d0b716d03b0e500bcc2606b2b57973e
1k7p7ubbQWdUzshhGJz78X,Abou Elleef,320803.0,27.0,"egyptian pop, mahraganat",https://open.spotify.com/artist/1k7p7ubbQWdUzshhGJz78X,https://i.scdn.co/image/ab67616d0000b273f81830c18493866af920316a
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,756956.0,62.0,,https://open.spotify.com/artist/2DnqqkzzDKm3vAoyHtn8So,https://i.scdn.co/image/ab6761610000e5ebae45d8ab89ad4aff41dfb021
1bj5GrcLom5gZFF5t949Xl,Martin Solveig,1184181.0,64.0,french house,https://open.spotify.com/artist/1bj5GrcLom5gZFF5t949Xl,https://i.scdn.co/image/ab6761610000e5eb7520cf8cf5c0395d388ce696
5C0gCCG8N5Dh5dZytIgzLX,Os Mutantes,332431.0,47.0,"mpb, brazilian rock, psychedelic rock",https://open.spotify.com/artist/5C0gCCG8N5Dh5dZytIgzLX,https://i.scdn.co/image/ab6761610000e5eb9864aff8c135cd013fb758c3
7yUhSeCicAuEVIyULn0kui,Punk Goes...,2739.0,26.0,,https://open.spotify.com/artist/7yUhSeCicAuEVIyULn0kui,https://i.scdn.co/image/ab6761610000e5eb8d7f0f110f0abbe4de10b946
0mzTssRDPIQVH5wSNzOdFZ,Fefe Dobson,154628.0,42.0,,https://open.spotify.com/artist/0mzTssRDPIQVH5wSNzOdFZ,https://i.scdn.co/image/ab6761610000e5eb9fda323786879685168f27cb
5xTWck1vHVlTTI0jTQzUuF,Hunx and His Punx,33142.0,26.0,garage rock,https://open.spotify.com/artist/5xTWck1vHVlTTI0jTQzUuF,https://i.scdn.co/image/ab6761610000e5eb734a6ff644423f4c055c2338
6GmGAy0QwcMmcANFv79xLF,Aeternom,4445.0,40.0,"classical, opera",https://open.spotify.com/artist/6GmGAy0QwcMmcANFv79xLF,https://i.scdn.co/image/ab6761610000e5eb0278620f0626737944925683
3dRfiJ2650SZu6GbydcHNb,Harry Potter Movie Theme,1529287.0,72.0,soundtrack,https://open.spotify.com/artist/3dRfiJ2650SZu6GbydcHNb,https://i.scdn.co/image/ab6761610000e5eb86b13e4d2e65ebf694384ef4
5efyL36lymJ5d3ew4IhGUR,Urszula Sipińska,13941.0,27.0,"disco polo, big beat",https://open.spotify.com/artist/5efyL36lymJ5d3ew4IhGUR,https://i.scdn.co/image/ab6761610000e5ebf7798985898a664c731ccb67
7xh7pIwH1MTZtVH7i9hiKY,Blue Zoo,1952.0,14.0,new wave,https://open.spotify.com/artist/7xh7pIwH1MTZtVH7i9hiKY,https://i.scdn.co/image/ab67616d0000b273a75cb6841e3d30723ffff3d0
7oiKZE6ne6y747Kbi6P8Jg,Samsas Traum,36667.0,33.0,"medieval metal, ebm, gothic metal, industrial, darkwave, medieval, neofolk",https://open.spotify.com/artist/7oiKZE6ne6y747Kbi6P8Jg,https://i.scdn.co/image/ab6761610000e5eb524b57d04609e4c026be6192
16FJYC4FqKhZXiXIzMI4ul,Daniele De Gregori Mannoia Ron,846589.0,56.0,"italian singer-songwriter, singer-songwriter",https://open.spotify.com/artist/16FJYC4FqKhZXiXIzMI4ul,https://i.scdn.co/image/ab6761610000e5ebae75778de4eeff275318902f
4npN9NLDTitqe7UKQj5lxY,Virgin Steele,44581.0,29.0,"power metal, heavy metal, speed metal, symphonic metal, melodic metal",https://open.spotify.com/artist/4npN9NLDTitqe7UKQj5lxY,https://i.scdn.co/image/ab6761610000e5eb33f9d691b3052726f4a61f79
0ldU0QJm31y0d6f57R1G2A,Oscar Peterson Trio,207203.0,59.0,"jazz, cool jazz, bebop, hard bop",https://open.spotify.com/artist/0ldU0QJm31y0d6f57R1G2A,https://i.scdn.co/image/ab67616d0000b273947b5cc535d76394a2d98e37
5Do9u0GoN4gFn6Nk8NGDhh,Storm,1057230.0,60.0,"arabic rap, moroccan pop, egyptian hip hop",https://open.spotify.com/artist/5Do9u0GoN4gFn6Nk8NGDhh,https://i.scdn.co/image/ab6761610000e5eb002ae0fc0090bb55f7c485e9
3FrsGZO0uosIs2Vn2TJhQY,Hellhammer,130648.0,29.0,"black metal, speed metal, thrash metal",https://open.spotify.com/artist/3FrsGZO0uosIs2Vn2TJhQY,https://i.scdn.co/image/ab6761610000e5eb07cd1c326c7c884395f05a7e
6tbjWDEIzxoDsBA1FuhfPW,Soundtracks,8432934.0,80.0,,https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW,https://i.scdn.co/image/ab6761610000e5eb6ccc1215f5b205aa6b34b48b
2PQVMx0BpRQhzMWLa7X0T6,Scar Symmetry,147277.0,42.0,"melodic death metal, melodic metal, metal, death metal, progressive metal",https://open.spotify.com/artist/2PQVMx0BpRQhzMWLa7X0T6,https://i.scdn.co/image/ab6761610000e5eb371a2a051989643acde8cd83
5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,184137.0,55.0,"classical, orchestra",https://open.spotify.com/artist/5B7uXBeLc2TkR5Jk23qKIZ,https://i.scdn.co/image/ef09684355a52775e8ff4c9fc2d9fc35714e264a
22Zqu1yyebVnbve8FxbJ2g,Rednex,177261.0,61.0,,https://open.spotify.com/artist/22Zqu1yyebVnbve8FxbJ2g,https://i.scdn.co/image/ab6761610000e5eb7a95a7ae4ac914732cb755b1
6eDLyjHVlfYmOFlY7pdiNK,Lunar Aurora,25196.0,20.0,black metal,https://open.spotify.com/artist/6eDLyjHVlfYmOFlY7pdiNK,https://i.scdn.co/image/ab67616d0000b273e52b22f98b2098ab03c0f0b0
4rUyBlggM5tZUH5QZn9ZuO,Silvio Rodríguez,1497795.0,64.0,"trova, nueva trova, singer-songwriter, latin folk",https://open.spotify.com/artist/4rUyBlggM5tZUH5QZn9ZuO,https://i.scdn.co/image/ab6761610000e5eb3e4b2f8a1f5fd4b9fab35b9f
235C4ktJ2aGIyqaBlXyg7e,Libera,86776.0,47.0,choral,https://open.spotify.com/artist/235C4ktJ2aGIyqaBlXyg7e,https://i.scdn.co/image/ab6761610000e5eba22072e4ee7e6a4b72b15f64
7xjpPNWngnYl57VxpnbakE,Entheogenic,62233.0,29.0,"downtempo, ambient, psytrance",https://open.spotify.com/artist/7xjpPNWngnYl57VxpnbakE,https://i.scdn.co/image/ab6761610000e5eb6b7b89c9192f9267a2633847
3ReabnaThIxgrhVNwiGIQj,Extol,1797.0,34.0,dancehall,https://open.spotify.com/artist/3ReabnaThIxgrhVNwiGIQj,https://i.scdn.co/image/ab6761610000e5eb947cad6fed88747fcc69f554
7Mpn9y699j3PYnAK6Tf2LV,Jacki-O,74574.0,25.0,southern hip hop,https://open.spotify.com/artist/7Mpn9y699j3PYnAK6Tf2LV,https://i.scdn.co/image/ab67616d0000b27344211fa5efe99acd1767f8f2
1FVde0sblgQ8qHuxKjyWiB,The Similou,1497.0,26.0,melbourne bounce,https://open.spotify.com/artist/1FVde0sblgQ8qHuxKjyWiB,https://i.scdn.co/image/ab67616d0000b2730bf37e784a9a39b2c3eb910e
3NgwMzys77S7sgfh2W5k0V,WC,491686.0,46.0,"west coast hip hop, g-funk, gangster rap",https://open.spotify.com/artist/3NgwMzys77S7sgfh2W5k0V,https://i.scdn.co/image/d273e8e435b0c21657812fac2f709623c532c89e
3UMc63PbdGvuOzUk0Gd1Fg,Marbelle,93986.0,44.0,"ranchera, popular colombian music, colombian pop",https://open.spotify.com/artist/3UMc63PbdGvuOzUk0Gd1Fg,https://i.scdn.co/image/ab6761610000e5eb98db17affd7a5643a1f7fe30
3GMBcFbI21Tbi1POVBmCwb,Fatty Spins,28029.0,58.0,,https://open.spotify.com/artist/3GMBcFbI21Tbi1POVBmCwb,https://i.scdn.co/image/ab6761610000e5eba1aeaf6c084bc430912f1bc0
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,4813784.0,72.0,"reggaeton, latin hip hop",https://open.spotify.com/artist/3SUT1jjM5hzZj9TLfLZGIP,https://i.scdn.co/image/ab6761610000e5eb145e37118900fb7f7261af16
2laFwNRffMM18LvKKDxCs9,Habib Koité,74237.0,40.0,,https://open.spotify.com/artist/2laFwNRffMM18LvKKDxCs9,https://i.scdn.co/image/ab6761610000e5eba71eddff6580a029fd43b20e
6J2T1atTrazMhACALYdA5Q,odi,38917.0,54.0,"hardstyle, frenchcore, hardcore",https://open.spotify.com/artist/6J2T1atTrazMhACALYdA5Q,https://i.scdn.co/image/ab6761610000e5eb011939b591efa8fc4702c21f
3KFe4wo1ECxY60hnhUPRmN,hedi habouba,12671.0,22.0,"raï, moroccan chaabi",https://open.spotify.com/artist/3KFe4wo1ECxY60hnhUPRmN,https://i.scdn.co/image/ab67616d0000b273e3ff257e5805ced931e0dceb
1SNmor6BNsjAH29qlVRKSz,Knifehandchop,9220.0,25.0,"breakcore, speedcore, gabber, idm, hardcore techno",https://open.spotify.com/artist/1SNmor6BNsjAH29qlVRKSz,https://i.scdn.co/image/ab6761610000e5eba3b8d0b2d195be40b25624da
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,5212361.0,74.0,soft rock,https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT,https://i.scdn.co/image/ab6761610000e5eb876f7ad601fe9a02247b9fb9
